sym,sector,signal_type,regime,entry_date,entry,stop,target,bars_held,is_short,smart_rank,exit_date,exit,pnl_pct,rr,outcome
ABUK,ENERGY,buy,NEUTRAL,2022-09-25,15.56,15.17,17.05,15,False,23.12,2022-10-17,16.849512100219727,7.71,3.31,EXIT
ETEL,SERVICES,early,NEUTRAL,2022-09-27,14.71,14.12,16.12,15,False,24.99,2022-10-19,16.12,9.01,2.39,WIN
SAUD,BANKS,early,BULL,2022-10-03,4.33,4.2,4.74,15,False,33.16,2022-10-25,4.567132472991943,4.9,1.82,EXIT
COMI,BANKS,ultra,NEUTRAL,2022-10-17,25.33,24.57,27.75,6,False,25.0,2022-10-25,27.75,8.98,3.18,WIN
AMOC,INDUSTRIAL,early,BULL,2022-10-12,2.78,2.7,3.05,11,False,29.39,2022-10-27,3.05,9.14,3.38,WIN
CIEB,BANKS,ultra,NEUTRAL,2022-10-19,5.16,5.01,5.66,6,False,34.71,2022-10-27,5.66,9.11,3.33,WIN
ORWE,SERVICES,early,NEUTRAL,2022-10-25,5.92,5.75,6.49,4,False,31.37,2022-10-31,6.49,9.05,3.35,WIN
HELI,REAL_ESTATE,ultra,BULL,2022-10-27,5.39,5.23,5.91,2,False,25.0,2022-10-31,5.23,-3.54,1.0,LOSS
SKPC,INDUSTRIAL,ultra,BULL,2022-10-11,5.81,5.64,6.37,15,False,44.38,2022-11-01,6.302827835083008,7.91,2.9,EXIT
HRHO,SERVICES,early,BULL,2022-10-31,10.67,10.4,11.68,2,False,37.62,2022-11-02,10.4,-3.11,1.0,LOSS
HELI,REAL_ESTATE,ultra,BULL,2022-11-01,5.36,5.19,5.87,2,False,25.0,2022-11-03,5.19,-3.75,1.0,LOSS
ETEL,SERVICES,early,NEUTRAL,2022-11-03,16.86,16.44,18.47,4,False,30.32,2022-11-09,18.47,8.97,3.83,WIN
TMGH,REAL_ESTATE,early,BULL,2022-10-27,7.87,7.63,8.62,12,False,31.87,2022-11-14,8.62,8.95,3.12,WIN
SAUD,BANKS,early,NEUTRAL,2022-10-25,4.54,4.43,4.98,15,False,27.39,2022-11-15,4.736661911010742,3.76,1.79,EXIT
SKPC,INDUSTRIAL,early,BULL,2022-11-01,6.27,6.02,6.87,15,False,34.09,2022-11-22,6.568610191345215,4.19,1.19,EXIT
ORWE,SERVICES,early,NEUTRAL,2022-11-07,6.39,6.13,6.99,14,False,24.0,2022-11-27,6.99,8.81,2.31,WIN
ADIB,BANKS,early,NEUTRAL,2022-11-15,10.9,10.47,11.94,8,False,36.93,2022-11-27,11.94,8.97,2.42,WIN
SWDY,ENERGY,early,BULL,2022-11-22,8.25,7.92,9.04,3,False,31.98,2022-11-27,9.04,9.0,2.39,WIN
HRHO,SERVICES,buy,NEUTRAL,2022-11-09,10.75,10.31,11.77,15,False,21.97,2022-11-30,11.77,8.91,2.32,WIN
ADIB,BANKS,early,NEUTRAL,2022-11-28,12.21,11.9,13.37,2,False,32.02,2022-11-30,13.37,8.93,3.74,WIN
HELI,REAL_ESTATE,ultra,BULL,2022-11-14,5.35,5.19,5.86,13,False,25.0,2022-12-01,5.86,8.96,3.19,WIN
ESRS,INDUSTRIAL,early,BULL,2022-11-30,16.36,15.7,17.92,2,False,21.48,2022-12-04,17.92,8.96,2.36,WIN
KZPC,INDUSTRIAL,ultra,BULL,2022-12-01,2.55,2.47,2.79,1,False,34.29,2022-12-04,2.79,8.84,3.0,WIN
SWDY,ENERGY,early,NEUTRAL,2022-11-27,9.0,8.64,9.86,6,False,23.71,2022-12-05,9.86,8.98,2.39,WIN
TMGH,REAL_ESTATE,early,BULL,2022-11-29,8.58,8.24,9.4,6,False,31.64,2022-12-07,9.4,8.98,2.41,WIN
ESRS,INDUSTRIAL,early,BULL,2022-12-04,18.67,18.2,20.45,3,False,30.35,2022-12-07,20.45,8.96,3.79,WIN
ISPH,ENERGY,early,BULL,2022-12-04,2.01,1.93,2.2,3,False,23.51,2022-12-07,2.2,8.88,2.38,WIN
TMGH,REAL_ESTATE,early,NEUTRAL,2022-12-11,9.26,8.89,10.15,3,False,28.07,2022-12-14,10.15,9.04,2.41,WIN
EAST,ENERGY,early,BULL,2022-12-13,11.23,10.95,12.3,1,False,25.73,2022-12-14,10.95,-3.07,1.0,LOSS
JUFO,SERVICES,ultra,BULL,2022-12-06,6.91,6.7,7.57,7,False,33.1,2022-12-15,7.57,8.98,3.14,WIN
CIEB,BANKS,early,BULL,2022-12-14,7.13,6.85,7.81,2,False,21.09,2022-12-18,6.85,-4.5,1.0,LOSS
FWRY,SERVICES,early,BULL,2022-12-15,5.35,5.14,5.86,2,False,23.64,2022-12-19,5.14,-4.5,1.0,LOSS
KZPC,INDUSTRIAL,early,BULL,2022-12-05,2.76,2.65,3.03,11,False,31.91,2022-12-20,3.03,9.21,2.45,WIN
OCDI,REAL_ESTATE,early,NEUTRAL,2022-12-18,15.6,14.97,17.09,3,False,29.55,2022-12-21,14.97,-4.61,1.0,LOSS
JUFO,SERVICES,early,NEUTRAL,2022-12-19,7.75,7.44,8.49,2,False,26.16,2022-12-21,8.49,8.97,2.39,WIN
TMGH,REAL_ESTATE,early,NEUTRAL,2022-12-20,9.86,9.47,10.81,2,False,20.98,2022-12-22,9.47,-4.53,1.0,LOSS
FWRY,SERVICES,early,NEUTRAL,2022-12-19,5.22,5.01,5.72,4,False,24.2,2022-12-25,5.01,-4.6,1.0,LOSS
KZPC,INDUSTRIAL,early,NEUTRAL,2022-12-21,3.03,2.91,3.32,4,False,20.11,2022-12-27,3.32,9.0,2.42,WIN
PHDC,REAL_ESTATE,early,NEUTRAL,2022-12-26,2.05,1.97,2.25,2,False,21.17,2022-12-28,1.97,-4.48,1.0,LOSS
ADIB,BANKS,early,NEUTRAL,2022-12-27,15.2,14.59,16.65,1,False,20.59,2022-12-28,14.59,-4.59,1.0,LOSS
ADIB,BANKS,early,NEUTRAL,2022-12-28,14.73,14.14,16.14,1,False,23.01,2022-12-29,16.14,9.0,2.39,WIN
ISPH,ENERGY,early,NEUTRAL,2022-12-29,2.12,2.03,2.32,3,False,28.39,2023-01-04,2.03,-4.82,1.0,LOSS
EGTS,SERVICES,early,NEUTRAL,2023-01-02,2.02,1.97,2.21,2,False,28.56,2023-01-04,1.97,-3.05,1.0,LOSS
EAST,ENERGY,early,BULL,2022-12-14,10.78,10.35,11.81,15,False,25.78,2023-01-05,11.81,8.98,2.4,WIN
ADIB,BANKS,early,NEUTRAL,2022-12-29,14.9,14.3,16.32,5,False,22.19,2023-01-09,14.3,-4.6,1.0,LOSS
EGTS,SERVICES,ultra,BULL,2023-01-04,2.07,1.99,2.27,3,False,31.34,2023-01-10,1.99,-4.44,1.0,LOSS
ORWE,SERVICES,ultra,BULL,2023-01-04,9.09,8.86,9.96,3,False,24.18,2023-01-10,8.86,-3.11,1.0,LOSS
OCDI,REAL_ESTATE,early,NEUTRAL,2023-01-05,15.72,15.09,17.22,2,False,26.94,2023-01-10,15.09,-4.58,1.0,LOSS
CIEB,BANKS,early,NEUTRAL,2023-01-05,7.63,7.43,8.35,3,False,28.14,2023-01-11,7.43,-3.2,1.0,LOSS
COMI,BANKS,early,NEUTRAL,2023-01-10,41.57,39.9,45.53,2,False,30.39,2023-01-12,39.9,-4.59,1.0,LOSS
EAST,ENERGY,early,NEUTRAL,2023-01-10,11.67,11.2,12.79,4,False,28.16,2023-01-16,12.79,9.02,2.38,WIN
JUFO,SERVICES,early,NEUTRAL,2023-01-18,8.33,8.0,9.13,2,False,20.7,2023-01-22,9.13,9.03,2.42,WIN
EGTS,SERVICES,early,NEUTRAL,2023-01-17,2.2,2.11,2.41,4,False,20.33,2023-01-23,2.11,-4.67,1.0,LOSS
CIEB,BANKS,early,NEUTRAL,2023-01-12,7.28,6.99,7.97,9,False,24.9,2023-01-25,7.97,8.9,2.38,WIN
ORWE,SERVICES,early,NEUTRAL,2023-01-23,8.71,8.36,9.55,2,False,26.68,2023-01-25,9.55,9.07,2.4,WIN
JUFO,SERVICES,early,NEUTRAL,2023-01-22,9.06,8.69,9.92,4,False,29.28,2023-01-29,9.92,8.92,2.32,WIN
PHDC,REAL_ESTATE,early,NEUTRAL,2023-01-19,2.15,2.1,2.36,6,False,28.53,2023-01-30,2.36,9.19,4.2,WIN
ORWE,SERVICES,early,NEUTRAL,2023-01-29,9.75,9.46,10.69,2,False,25.13,2023-01-31,9.46,-3.55,1.0,LOSS
OCDI,REAL_ESTATE,early,NEUTRAL,2023-01-30,16.53,15.86,18.1,1,False,26.47,2023-01-31,15.86,-4.63,1.0,LOSS
HRHO,SERVICES,early,NEUTRAL,2023-01-25,15.3,14.68,16.76,5,False,28.77,2023-02-02,14.68,-4.63,1.0,LOSS
ORWE,SERVICES,early,NEUTRAL,2023-02-01,9.8,9.51,10.74,1,False,27.31,2023-02-02,9.51,-3.53,1.0,LOSS
ETEL,SERVICES,ultra,NEUTRAL,2023-01-30,22.6,21.91,24.75,4,False,31.15,2023-02-05,21.91,-3.63,1.0,LOSS
CIEB,BANKS,early,NEUTRAL,2023-01-31,7.92,7.6,8.67,3,False,26.48,2023-02-05,7.6,-4.62,1.0,LOSS
EAST,ENERGY,early,NEUTRAL,2023-01-16,12.79,12.27,14.01,15,False,23.52,2023-02-07,13.767877578735352,7.07,1.88,EXIT
SKPC,INDUSTRIAL,early,NEUTRAL,2023-02-09,13.52,13.19,14.82,4,False,22.73,2023-02-15,14.82,9.04,3.94,WIN
AMOC,INDUSTRIAL,early,NEUTRAL,2023-02-12,6.07,5.83,6.65,4,False,22.65,2023-02-16,6.65,8.98,2.42,WIN
SWDY,ENERGY,early,NEUTRAL,2023-02-13,12.46,12.08,13.64,3,False,25.57,2023-02-16,13.64,8.9,3.11,WIN
OCDI,REAL_ESTATE,ultra,NEUTRAL,2023-02-15,15.41,14.95,16.88,2,False,22.88,2023-02-19,14.95,-3.56,1.0,LOSS
PHDC,REAL_ESTATE,early,NEUTRAL,2023-02-08,2.14,2.07,2.34,8,False,20.24,2023-02-20,2.07,-3.85,1.0,LOSS
SWDY,ENERGY,early,NEUTRAL,2023-02-16,13.57,13.16,14.86,2,False,26.89,2023-02-20,13.16,-3.6,1.0,LOSS
HELI,REAL_ESTATE,early,NEUTRAL,2023-02-16,9.67,9.28,10.59,2,False,26.71,2023-02-20,9.28,-4.61,1.0,LOSS
HRHO,SERVICES,early,NEUTRAL,2023-02-13,15.77,15.29,17.27,7,False,31.66,2023-02-22,15.29,-3.62,1.0,LOSS
SWDY,ENERGY,early,NEUTRAL,2023-02-21,12.91,12.52,14.14,1,False,24.34,2023-02-22,12.52,-3.6,1.0,LOSS
KZPC,INDUSTRIAL,early,NEUTRAL,2023-02-21,4.53,4.34,4.96,3,False,23.9,2023-02-26,4.96,8.92,2.26,WIN
KZPC,INDUSTRIAL,early,NEUTRAL,2023-02-26,4.9,4.7,5.37,1,False,27.48,2023-02-27,5.37,9.02,2.35,WIN
ETEL,SERVICES,buy,NEUTRAL,2023-02-27,22.74,22.06,24.91,1,False,22.15,2023-02-28,22.06,-3.57,1.0,LOSS
SAUD,BANKS,early,NEUTRAL,2023-02-20,8.4,8.06,9.2,9,False,25.23,2023-03-05,8.06,-4.62,1.0,LOSS
ETEL,SERVICES,ultra,NEUTRAL,2023-02-28,22.66,21.98,24.83,4,False,32.7,2023-03-06,24.83,9.0,3.19,WIN
ETEL,SERVICES,ultra,NEUTRAL,2023-03-06,23.26,22.55,25.48,1,False,32.98,2023-03-07,22.55,-3.63,1.0,LOSS
SWDY,ENERGY,early,NEUTRAL,2023-03-06,13.58,13.17,14.87,1,False,23.14,2023-03-07,13.17,-3.59,1.0,LOSS
CIEB,BANKS,ultra,NEUTRAL,2023-03-02,8.17,7.92,8.95,4,False,25.0,2023-03-08,7.92,-3.63,1.0,LOSS
SWDY,ENERGY,early,NEUTRAL,2023-03-07,13.1,12.71,14.35,1,False,20.01,2023-03-08,12.71,-3.55,1.0,LOSS
ESRS,INDUSTRIAL,early,NEUTRAL,2023-02-28,28.7,27.97,31.44,8,False,27.58,2023-03-12,27.97,-3.12,1.0,LOSS
ETEL,SERVICES,buy,NEUTRAL,2023-03-08,23.26,22.56,25.49,2,False,28.32,2023-03-12,22.56,-3.58,1.0,LOSS
EGTS,SERVICES,early,NEUTRAL,2023-03-09,2.05,2.0,2.25,1,False,26.85,2023-03-12,2.0,-3.01,1.0,LOSS
AMOC,INDUSTRIAL,early,NEUTRAL,2023-02-20,6.4,6.15,7.01,15,False,22.25,2023-03-13,6.15,-4.48,1.0,LOSS
SAUD,BANKS,buy,NEUTRAL,2023-03-09,8.32,8.07,9.11,2,False,22.48,2023-03-13,8.07,-3.58,1.0,LOSS
EGTS,SERVICES,early,NEUTRAL,2023-03-12,1.99,1.93,2.18,1,False,35.33,2023-03-13,1.93,-3.59,1.0,LOSS
SWDY,ENERGY,early,NEUTRAL,2023-03-22,12.16,11.79,13.32,2,False,24.32,2023-03-26,13.32,8.96,3.14,WIN
SKPC,INDUSTRIAL,early,NEUTRAL,2023-03-22,14.65,14.06,16.05,2,False,22.86,2023-03-26,16.05,8.98,2.37,WIN
SWDY,ENERGY,ultra,NEUTRAL,2023-03-26,13.2,12.8,14.46,1,False,30.59,2023-03-27,12.8,-3.61,1.0,LOSS
JUFO,SERVICES,early,BULL,2023-03-27,9.86,9.61,10.8,2,False,41.37,2023-03-29,10.8,8.96,3.76,WIN
HELI,REAL_ESTATE,early,BULL,2023-03-29,8.4,8.19,9.2,1,False,40.52,2023-03-30,8.19,-3.07,1.0,LOSS
ABUK,ENERGY,ultra,NEUTRAL,2023-03-26,29.51,28.62,32.33,5,False,26.78,2023-04-02,32.33,8.98,3.17,WIN
SWDY,ENERGY,early,NEUTRAL,2023-03-28,14.15,13.73,15.51,4,False,36.03,2023-04-03,15.51,9.04,3.24,WIN
HELI,REAL_ESTATE,early,BULL,2023-03-30,8.18,7.85,8.96,3,False,36.2,2023-04-04,8.96,8.96,2.36,WIN
JUFO,SERVICES,early,BULL,2023-03-30,10.6,10.17,11.61,5,False,37.01,2023-04-06,11.61,8.95,2.35,WIN
ADIB,BANKS,early,NEUTRAL,2023-04-03,16.08,15.67,17.61,3,False,36.12,2023-04-06,15.67,-3.12,1.0,LOSS
CIEB,BANKS,early,NEUTRAL,2023-04-05,7.67,7.48,8.41,2,False,34.96,2023-04-09,7.48,-3.05,1.0,LOSS
CIEB,BANKS,early,NEUTRAL,2023-04-09,7.42,7.13,8.13,5,False,35.32,2023-04-18,8.13,8.99,2.45,WIN
COMI,BANKS,ultra,NEUTRAL,2023-04-18,52.42,50.84,57.43,2,False,31.73,2023-04-26,50.84,-3.59,1.0,LOSS
FWRY,SERVICES,early,NEUTRAL,2023-04-02,5.65,5.42,6.19,15,False,35.02,2023-05-01,5.849999904632568,2.96,0.87,EXIT
KZPC,INDUSTRIAL,early,NEUTRAL,2023-04-09,5.37,5.15,5.88,11,False,20.61,2023-05-02,5.15,-4.67,1.0,LOSS
ETEL,SERVICES,ultra,NEUTRAL,2023-04-13,22.42,21.75,24.56,7,False,25.0,2023-05-02,21.75,-3.56,1.0,LOSS
PHDC,REAL_ESTATE,early,NEUTRAL,2023-04-10,2.02,1.94,2.21,11,False,28.76,2023-05-03,1.94,-4.54,1.0,LOSS
CIEB,BANKS,early,NEUTRAL,2023-05-03,8.47,8.13,9.28,1,False,21.06,2023-05-07,8.13,-4.59,1.0,LOSS
CIEB,BANKS,early,NEUTRAL,2023-05-07,8.32,7.99,9.11,3,False,21.0,2023-05-10,7.99,-4.54,1.0,LOSS
EAST,ENERGY,early,NEUTRAL,2023-05-02,13.21,12.67,14.47,6,False,21.75,2023-05-11,12.67,-4.66,1.0,LOSS
ADIB,BANKS,early,NEUTRAL,2023-05-01,17.4,16.7,19.07,8,False,22.45,2023-05-14,19.07,9.02,2.39,WIN
TMGH,REAL_ESTATE,ultra,NEUTRAL,2023-04-26,9.05,8.77,9.91,13,False,31.37,2023-05-16,8.77,-3.67,1.0,LOSS
SKPC,INDUSTRIAL,early,NEUTRAL,2023-05-10,21.46,20.92,23.51,4,False,24.02,2023-05-16,20.92,-3.09,1.0,LOSS
ABUK,ENERGY,early,NEUTRAL,2023-05-11,37.5,36.0,41.08,3,False,21.96,2023-05-16,36.0,-4.57,1.0,LOSS
ADIB,BANKS,early,NEUTRAL,2023-05-14,19.42,18.64,21.27,4,False,27.05,2023-05-18,18.64,-4.59,1.0,LOSS
EAST,ENERGY,buy,NEUTRAL,2023-05-21,13.12,12.79,14.38,1,False,24.04,2023-05-22,12.79,-3.09,1.0,LOSS
CIEB,BANKS,early,NEUTRAL,2023-05-17,9.44,9.06,10.34,6,False,23.66,2023-05-25,10.34,8.96,2.37,WIN
ISPH,ENERGY,early,NEUTRAL,2023-05-22,2.16,2.07,2.37,3,False,27.88,2023-05-25,2.07,-4.74,1.0,LOSS
EAST,ENERGY,early,NEUTRAL,2023-05-22,12.72,12.34,13.93,3,False,27.32,2023-05-25,13.93,8.94,3.18,WIN
HRHO,SERVICES,buy,NEUTRAL,2023-05-07,14.26,13.83,15.63,15,False,24.77,2023-05-28,14.84799861907959,3.55,1.37,EXIT
ADIB,BANKS,early,NEUTRAL,2023-05-18,18.79,18.03,20.58,8,False,23.22,2023-05-30,20.58,8.95,2.36,WIN
EAST,ENERGY,early,NEUTRAL,2023-05-25,13.4,13.0,14.68,3,False,26.37,2023-05-30,14.68,8.98,3.2,WIN
ETEL,SERVICES,ultra,NEUTRAL,2023-05-28,22.14,21.47,24.25,8,False,25.0,2023-06-07,24.25,8.96,3.15,WIN
SAUD,BANKS,ultra,NEUTRAL,2023-05-30,7.54,7.31,8.26,10,False,23.32,2023-06-13,8.26,8.97,3.13,WIN
EGTS,SERVICES,early,NEUTRAL,2023-05-25,2.5,2.4,2.74,15,False,27.72,2023-06-15,2.450000047683716,-2.57,0.5,EXIT
TMGH,REAL_ESTATE,ultra,NEUTRAL,2023-05-29,9.08,8.81,9.95,15,False,31.86,2023-06-19,8.81,-3.55,1.0,LOSS
FWRY,SERVICES,ultra,NEUTRAL,2023-05-30,5.78,5.61,6.33,15,False,25.0,2023-06-20,5.820000171661377,0.12,0.24,EXIT
AMOC,INDUSTRIAL,ultra,BULL,2023-06-13,6.56,6.36,7.18,6,False,25.0,2023-06-21,6.36,-3.62,1.0,LOSS
PHDC,REAL_ESTATE,early,NEUTRAL,2023-06-07,2.09,2.03,2.29,12,False,27.81,2023-06-25,2.03,-3.45,1.0,LOSS
OCDI,REAL_ESTATE,early,NEUTRAL,2023-06-20,19.76,18.97,21.65,5,False,24.0,2023-07-04,18.97,-4.57,1.0,LOSS
SAUD,BANKS,early,NEUTRAL,2023-06-15,7.72,7.41,8.45,9,False,34.0,2023-07-05,7.41,-4.59,1.0,LOSS
SWDY,ENERGY,early,NEUTRAL,2023-06-19,19.43,18.65,21.28,7,False,23.27,2023-07-05,18.65,-4.59,1.0,LOSS
ISPH,ENERGY,early,NEUTRAL,2023-07-05,2.45,2.36,2.69,1,False,20.16,2023-07-06,2.36,-4.25,1.0,LOSS
OCDI,REAL_ESTATE,early,NEUTRAL,2023-07-04,19.24,18.47,21.08,3,False,21.2,2023-07-09,18.47,-4.58,1.0,LOSS
SKPC,INDUSTRIAL,early,NEUTRAL,2023-07-06,21.61,20.96,23.67,1,False,21.06,2023-07-09,20.96,-3.58,1.0,LOSS
ADIB,BANKS,early,NEUTRAL,2023-06-21,18.68,17.93,20.46,15,False,29.55,2023-07-19,18.991666793823242,1.09,0.42,EXIT
ESRS,INDUSTRIAL,ultra,NEUTRAL,2023-07-10,38.8,37.63,42.51,8,False,28.57,2023-07-24,37.63,-3.59,1.0,LOSS
EGTS,SERVICES,early,NEUTRAL,2023-07-11,2.65,2.57,2.9,8,False,26.97,2023-07-25,2.57,-3.59,1.0,LOSS
JUFO,SERVICES,buy,NEUTRAL,2023-07-09,12.06,11.69,13.21,13,False,21.52,2023-07-30,13.21,8.96,3.11,WIN
KZPC,INDUSTRIAL,early,NEUTRAL,2023-07-19,5.51,5.29,6.04,5,False,33.43,2023-07-30,5.29,-4.57,1.0,LOSS
HRHO,SERVICES,early,NEUTRAL,2023-07-30,16.52,16.02,18.09,3,False,32.09,2023-08-02,16.02,-3.6,1.0,LOSS
ABUK,ENERGY,ultra,NEUTRAL,2023-07-12,33.54,32.53,36.75,15,False,25.0,2023-08-06,34.32844161987305,1.78,0.78,EXIT
CIEB,BANKS,early,NEUTRAL,2023-07-30,11.22,10.94,12.29,5,False,22.99,2023-08-06,10.94,-3.07,1.0,LOSS
HELI,REAL_ESTATE,ultra,NEUTRAL,2023-08-02,9.84,9.55,10.78,2,False,29.2,2023-08-06,10.78,8.98,3.24,WIN
ESRS,INDUSTRIAL,ultra,BULL,2023-08-06,41.29,40.05,45.24,3,False,30.5,2023-08-09,45.24,8.99,3.19,WIN
TMGH,REAL_ESTATE,early,NEUTRAL,2023-07-24,9.01,8.73,9.87,15,False,25.82,2023-08-14,9.398102760314941,3.73,1.39,EXIT
SAUD,BANKS,early,NEUTRAL,2023-07-25,7.59,7.28,8.31,15,False,32.85,2023-08-15,7.793262004852295,2.1,0.66,EXIT
ORWE,SERVICES,ultra,BULL,2023-08-06,13.29,12.89,14.56,15,False,25.0,2023-08-27,13.268087387084961,-0.74,0.05,EXIT
SWDY,ENERGY,ultra,NEUTRAL,2023-08-07,19.05,18.48,20.87,14,False,29.95,2023-08-27,20.87,8.98,3.19,WIN
FWRY,SERVICES,ultra,NEUTRAL,2023-08-09,5.57,5.4,6.1,15,False,25.0,2023-08-30,5.690000057220459,1.58,0.71,EXIT
COMI,BANKS,early,NEUTRAL,2023-08-15,49.92,48.66,54.68,13,False,33.88,2023-09-03,54.68,8.96,3.78,WIN
EAST,ENERGY,early,NEUTRAL,2023-08-27,14.88,14.28,16.3,5,False,33.11,2023-09-03,16.3,8.97,2.37,WIN
KZPC,INDUSTRIAL,ultra,NEUTRAL,2023-08-14,5.48,5.31,6.0,15,False,36.44,2023-09-04,5.711404323577881,3.65,1.36,EXIT
PHDC,REAL_ESTATE,ultra,NEUTRAL,2023-08-28,2.01,1.95,2.2,5,False,35.63,2023-09-04,1.95,-3.56,1.0,LOSS
ETEL,SERVICES,early,NEUTRAL,2023-08-30,24.38,23.65,26.71,8,False,30.63,2023-09-11,26.71,8.98,3.19,WIN
ORWE,SERVICES,early,NEUTRAL,2023-09-04,14.34,13.91,15.71,11,False,29.35,2023-09-19,13.91,-3.57,1.0,LOSS
KZPC,INDUSTRIAL,early,NEUTRAL,2023-09-06,6.01,5.77,6.58,9,False,27.61,2023-09-19,6.58,8.91,2.37,WIN
AMOC,INDUSTRIAL,buy,NEUTRAL,2023-09-04,6.38,6.19,6.99,15,False,24.08,2023-09-25,6.99,8.99,3.21,WIN
ADIB,BANKS,ultra,NEUTRAL,2023-09-19,19.92,19.32,21.82,4,False,33.26,2023-09-25,21.82,8.96,3.17,WIN
PHDC,REAL_ESTATE,ultra,NEUTRAL,2023-09-12,1.99,1.93,2.19,10,False,25.0,2023-09-26,2.19,9.48,3.33,WIN
ETEL,SERVICES,early,BULL,2023-09-11,26.3,25.25,28.81,14,False,30.76,2023-10-02,25.25,-4.57,1.0,LOSS
SKPC,INDUSTRIAL,early,NEUTRAL,2023-09-19,24.37,23.75,26.69,8,False,21.8,2023-10-02,23.75,-3.12,1.0,LOSS
SWDY,ENERGY,early,BULL,2023-09-25,23.11,22.41,25.32,4,False,21.64,2023-10-02,22.41,-3.6,1.0,LOSS
KZPC,INDUSTRIAL,early,BULL,2023-09-25,6.4,6.14,7.01,4,False,20.45,2023-10-02,7.01,8.96,2.35,WIN
ESRS,INDUSTRIAL,early,BULL,2023-09-26,53.33,51.19,58.42,3,False,28.25,2023-10-02,51.19,-4.59,1.0,LOSS
PHDC,REAL_ESTATE,early,BULL,2023-10-02,2.11,2.02,2.31,3,False,27.91,2023-10-08,2.02,-4.84,1.0,LOSS
SWDY,ENERGY,early,BULL,2023-10-02,22.14,21.25,24.25,3,False,26.99,2023-10-08,21.25,-4.59,1.0,LOSS
KZPC,INDUSTRIAL,early,NEUTRAL,2023-10-03,6.93,6.65,7.59,2,False,22.64,2023-10-08,6.65,-4.62,1.0,LOSS
ADIB,BANKS,early,NEUTRAL,2023-10-04,22.18,21.29,24.3,1,False,20.48,2023-10-08,21.29,-4.59,1.0,LOSS
KZPC,INDUSTRIAL,early,BULL,2023-10-08,6.51,6.24,7.13,5,False,26.21,2023-10-15,7.13,8.95,2.3,WIN
ESRS,INDUSTRIAL,early,BULL,2023-10-11,55.81,54.41,61.14,2,False,28.26,2023-10-15,61.14,8.98,3.81,WIN
MFPC,ENERGY,early,BULL,2023-10-11,317.59,309.61,347.91,2,False,24.44,2023-10-15,347.91,8.97,3.8,WIN
CIEB,BANKS,early,NEUTRAL,2023-10-12,12.42,12.11,13.61,2,False,33.68,2023-10-16,13.61,9.01,3.84,WIN
SWDY,ENERGY,early,BULL,2023-10-15,23.56,22.85,25.81,2,False,26.47,2023-10-17,25.81,8.98,3.17,WIN
ORWE,SERVICES,early,BULL,2023-10-16,14.07,13.5,15.41,1,False,36.46,2023-10-17,15.41,8.95,2.35,WIN
ETEL,SERVICES,early,BULL,2023-10-16,27.05,25.96,29.63,2,False,39.78,2023-10-18,29.63,8.96,2.37,WIN
AMOC,INDUSTRIAL,early,BULL,2023-10-17,7.56,7.37,8.28,3,False,34.83,2023-10-22,8.28,8.95,3.79,WIN
COMI,BANKS,early,BULL,2023-10-08,57.61,55.29,63.11,12,False,26.96,2023-10-24,55.29,-4.6,1.0,LOSS
ORWE,SERVICES,early,BULL,2023-10-18,15.29,14.67,16.75,5,False,37.36,2023-10-25,16.75,8.97,2.35,WIN
ISPH,ENERGY,early,BULL,2023-10-24,2.08,2.0,2.28,1,False,32.17,2023-10-25,2.28,9.04,2.5,WIN
PHDC,REAL_ESTATE,early,BULL,2023-10-23,2.13,2.04,2.33,3,False,29.95,2023-10-26,2.33,8.81,2.22,WIN
ISPH,ENERGY,early,BULL,2023-10-25,2.26,2.2,2.47,1,False,36.8,2023-10-26,2.2,-3.23,1.0,LOSS
HRHO,SERVICES,early,NEUTRAL,2023-10-19,15.76,15.13,17.27,6,False,33.74,2023-10-29,17.27,9.01,2.4,WIN
ISPH,ENERGY,early,BULL,2023-10-26,2.2,2.11,2.41,2,False,37.07,2023-10-30,2.41,8.97,2.33,WIN
HELI,REAL_ESTATE,early,BULL,2023-10-26,10.91,10.47,11.95,4,False,39.12,2023-11-01,10.47,-4.61,1.0,LOSS
EAST,ENERGY,early,NEUTRAL,2023-10-31,22.23,21.34,24.35,1,False,26.21,2023-11-01,21.34,-4.58,1.0,LOSS
JUFO,SERVICES,early,BULL,2023-10-18,13.21,12.68,14.47,11,False,38.75,2023-11-02,14.47,8.96,2.38,WIN
PHDC,REAL_ESTATE,early,NEUTRAL,2023-10-30,2.46,2.36,2.69,3,False,27.78,2023-11-02,2.69,8.77,2.3,WIN
COMI,BANKS,early,NEUTRAL,2023-11-01,58.66,56.89,64.26,5,False,28.82,2023-11-08,64.26,8.97,3.16,WIN
FWRY,SERVICES,early,NEUTRAL,2023-11-07,5.57,5.4,6.1,2,False,28.42,2023-11-09,5.4,-3.63,1.0,LOSS
HELI,REAL_ESTATE,early,NEUTRAL,2023-11-01,10.69,10.26,11.71,7,False,34.07,2023-11-12,10.26,-4.6,1.0,LOSS
JUFO,SERVICES,early,NEUTRAL,2023-11-06,14.1,13.53,15.44,4,False,26.3,2023-11-12,13.53,-4.62,1.0,LOSS
ABUK,ENERGY,early,NEUTRAL,2023-11-09,64.05,61.47,70.16,3,False,22.3,2023-11-14,61.47,-4.6,1.0,LOSS
