sym,sector,signal_type,regime,entry_date,entry,stop,target,bars_held,is_short,smart_rank,exit_date,exit,pnl_pct,rr,outcome
HRHO,SERVICES,early,NEUTRAL,2024-06-06,16.91,16.23,18.53,6,False,25.09,2024-06-23,18.53,9.01,2.38,WIN
ESRS,INDUSTRIAL,early,NEUTRAL,2024-06-13,78.11,75.75,85.57,3,False,24.12,2024-06-25,85.57,8.98,3.16,WIN
CNFN,BANKS,ultra,NEUTRAL,2024-06-23,4.28,4.15,4.69,2,False,25.7,2024-06-25,4.15,-3.61,1.0,LOSS
JUFO,SERVICES,buy,NEUTRAL,2024-06-12,17.18,16.66,18.82,5,False,27.59,2024-06-26,18.82,8.97,3.15,WIN
PHDC,REAL_ESTATE,early,NEUTRAL,2024-06-11,4.1,3.93,4.49,9,False,24.72,2024-07-02,4.49,8.94,2.29,WIN
ISPH,ENERGY,early,NEUTRAL,2024-07-03,2.94,2.86,3.23,6,False,25.58,2024-07-14,2.86,-3.3,1.0,LOSS
OCDI,REAL_ESTATE,ultra,NEUTRAL,2024-06-23,43.92,42.6,48.11,15,False,30.49,2024-07-16,42.6,-3.58,1.0,LOSS
TMGH,REAL_ESTATE,early,NEUTRAL,2024-06-25,57.18,55.74,62.64,15,False,22.41,2024-07-18,59.35834503173828,3.23,1.51,EXIT
ETEL,SERVICES,ultra,NEUTRAL,2024-06-26,29.05,28.17,31.82,14,False,23.48,2024-07-18,31.82,8.96,3.15,WIN
EAST,ENERGY,ultra,NEUTRAL,2024-07-17,16.79,16.28,18.39,1,False,29.22,2024-07-18,18.39,8.95,3.14,WIN
FWRY,SERVICES,early,NEUTRAL,2024-06-27,6.47,6.3,7.09,15,False,37.25,2024-07-22,6.75,3.75,1.65,EXIT
EAST,ENERGY,buy,NEUTRAL,2024-07-18,17.75,17.22,19.45,9,False,30.47,2024-08-01,19.45,9.0,3.21,WIN
ETEL,SERVICES,early,NEUTRAL,2024-07-18,31.42,30.47,34.42,10,False,30.03,2024-08-04,30.47,-3.6,1.0,LOSS
HELI,REAL_ESTATE,ultra,NEUTRAL,2024-07-22,9.59,9.3,10.51,8,False,25.0,2024-08-04,9.3,-3.6,1.0,LOSS
EAST,ENERGY,early,NEUTRAL,2024-08-01,19.41,18.63,21.26,1,False,24.59,2024-08-04,18.63,-4.59,1.0,LOSS
KZPC,INDUSTRIAL,early,NEUTRAL,2024-07-17,6.68,6.48,7.32,12,False,24.86,2024-08-05,6.48,-3.57,1.0,LOSS
SKPC,INDUSTRIAL,ultra,NEUTRAL,2024-07-22,25.74,24.96,28.2,9,False,21.82,2024-08-05,24.96,-3.61,1.0,LOSS
ESRS,INDUSTRIAL,early,NEUTRAL,2024-08-06,84.58,82.45,92.65,1,False,26.89,2024-08-07,92.65,8.97,3.79,WIN
ESRS,INDUSTRIAL,early,NEUTRAL,2024-08-08,92.35,88.63,101.16,2,False,26.74,2024-08-12,101.16,8.96,2.37,WIN
OCDI,REAL_ESTATE,ultra,NEUTRAL,2024-08-11,41.79,40.53,45.78,2,False,34.88,2024-08-13,45.78,8.97,3.17,WIN
TMGH,REAL_ESTATE,ultra,NEUTRAL,2024-08-12,59.06,57.28,64.7,3,False,33.99,2024-08-15,57.28,-3.59,1.0,LOSS
OCDI,REAL_ESTATE,early,NEUTRAL,2024-08-13,47.06,45.64,51.56,5,False,38.16,2024-08-20,51.56,8.99,3.17,WIN
ADIB,BANKS,early,NEUTRAL,2024-08-04,37.78,36.26,41.39,13,False,25.09,2024-08-21,41.39,8.98,2.37,WIN
ETEL,SERVICES,buy,BEAR,2024-08-05,31.72,30.45,34.75,12,False,21.04,2024-08-21,30.45,-4.58,1.0,LOSS
COMI,BANKS,early,NEUTRAL,2024-08-04,80.18,76.96,87.84,15,False,24.12,2024-08-25,85.26605224609375,5.77,1.58,EXIT
HRHO,SERVICES,early,NEUTRAL,2024-08-21,21.01,20.49,23.02,3,False,23.27,2024-08-26,23.02,8.99,3.87,WIN
FWRY,SERVICES,early,NEUTRAL,2024-08-20,7.01,6.8,7.68,5,False,33.68,2024-08-27,7.68,8.98,3.19,WIN
EAST,ENERGY,early,NEUTRAL,2024-08-27,19.44,18.66,21.3,1,False,26.21,2024-08-28,21.3,8.99,2.38,WIN
ABUK,ENERGY,ultra,NEUTRAL,2024-08-15,45.65,44.28,50.01,13,False,25.57,2024-09-03,50.01,8.98,3.18,WIN
ABUK,ENERGY,early,NEUTRAL,2024-09-03,50.86,49.32,55.71,3,False,31.13,2024-09-08,49.32,-3.6,1.0,LOSS
ABUK,ENERGY,early,NEUTRAL,2024-09-08,49.08,47.11,53.77,2,False,22.99,2024-09-10,47.11,-4.59,1.0,LOSS
HELI,REAL_ESTATE,early,NEUTRAL,2024-08-25,9.44,9.06,10.34,15,False,31.18,2024-09-16,9.532851219177246,0.41,0.24,EXIT
TMGH,REAL_ESTATE,ultra,NEUTRAL,2024-08-29,58.42,56.66,64.0,11,False,25.0,2024-09-16,56.66,-3.59,1.0,LOSS
SAUD,BANKS,ultra,NEUTRAL,2024-08-26,10.25,9.94,11.23,15,False,26.1,2024-09-17,10.33211612701416,0.23,0.26,EXIT
CNFN,BANKS,early,NEUTRAL,2024-08-28,4.13,3.96,4.52,13,False,29.13,2024-09-17,4.52,8.87,2.29,WIN
CNFN,BANKS,early,NEUTRAL,2024-09-19,4.81,4.61,5.26,4,False,30.17,2024-09-25,5.26,8.78,2.25,WIN
HELI,REAL_ESTATE,buy,NEUTRAL,2024-09-17,9.48,9.19,10.38,8,False,24.1,2024-09-29,10.38,8.92,3.1,WIN
